customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
13495,7,13,4790.41,4,4,4,444,Champions
13953,7,12,6640.68,4,4,4,444,Champions
16333,7,22,26626.80,4,4,4,444,Champions
13458,7,24,11850.62,4,4,4,444,Champions
16103,7,27,6002.76,4,4,4,444,Champions
13352,7,2,339.28,4,2,2,422,Recent Customers
18055,7,15,10110.59,4,4,4,444,Champions
14031,7,55,36112.53,4,4,4,444,Champions
17942,7,1,77.50,4,1,1,411,Recent Customers
17386,7,7,2812.77,4,3,4,434,Champions
15271,7,26,4458.29,4,4,4,444,Champions
12700,7,6,4525.99,4,3,4,434,Champions
15769,7,51,84183.52,4,4,4,444,Champions
14428,7,7,1209.37,4,3,3,433,Champions
14388,8,20,6289.95,4,4,4,444,Champions
12963,8,14,3162.59,4,4,4,444,Champions
14732,8,24,5447.52,4,4,4,444,Champions
17636,8,2,265.93,4,2,1,421,Recent Customers
15904,8,1,164.68,4,1,1,411,Recent Customers
17063,8,23,3576.88,4,4,4,444,Champions
15745,8,6,1071.24,4,3,3,433,Champions
16376,8,3,965.47,4,2,3,423,Recent Customers
16145,8,29,6693.60,4,4,4,444,Champions
16011,8,30,5585.86,4,4,4,444,Champions
14243,8,23,7152.06,4,4,4,444,Champions
13115,8,23,5379.45,4,4,4,444,Champions
17828,8,9,1074.97,4,4,3,443,Champions
13090,8,30,12744.93,4,4,4,444,Champions
16938,8,10,6162.11,4,4,4,444,Champions
16700,8,31,8747.12,4,4,4,444,Champions
16240,8,5,3693.81,4,3,4,434,Champions
14262,8,8,2618.23,4,4,4,444,Champions
16496,8,7,2293.47,4,3,4,434,Champions
17937,8,7,4301.22,4,3,4,434,Champions
16570,8,31,6844.81,4,4,4,444,Champions
14525,8,21,7952.76,4,4,4,444,Champions
13365,8,4,2164.32,4,3,4,434,Champions
12951,8,20,3164.42,4,4,4,444,Champions
17071,8,20,3730.96,4,4,4,444,Champions
15172,8,5,1624.05,4,3,3,433,Champions
15144,8,33,12006.51,4,4,4,444,Champions
15948,8,3,1509.09,4,2,3,423,Recent Customers
16701,8,34,9614.59,4,4,4,444,Champions
16293,8,19,4253.45,4,4,4,444,Champions
15993,8,10,2728.22,4,4,4,444,Champions
13853,8,2,1056.94,4,2,3,423,Recent Customers
15434,8,13,2517.11,4,4,4,444,Champions
17540,8,7,1582.10,4,3,3,433,Champions
14367,8,19,9134.12,4,4,4,444,Champions
14389,8,11,1821.07,4,4,3,443,Champions
14047,8,19,3881.11,4,4,4,444,Champions
16119,8,8,1720.81,4,3,3,433,Champions
14178,8,7,1580.26,4,3,3,433,Champions
15531,8,2,1972.39,4,2,3,423,Recent Customers
12901,8,36,16316.14,4,4,4,444,Champions
16242,8,18,7370.50,4,4,4,444,Champions
14860,8,2,168.62,4,2,1,421,Recent Customers
13971,8,18,4593.83,4,4,4,444,Champions
18077,8,18,4078.79,4,4,4,444,Champions
15028,8,6,962.94,4,3,3,433,Champions
15373,8,18,2881.74,4,4,4,444,Champions
12553,8,17,4044.82,4,4,4,444,Champions
14950,8,2,361.25,4,2,2,422,Recent Customers
15380,8,13,3192.10,4,4,4,444,Champions
15021,8,17,2422.35,4,4,4,444,Champions
17381,8,39,36395.47,4,4,4,444,Champions
15563,8,11,2764.67,4,4,4,444,Champions
18130,8,4,1045.74,4,3,3,433,Champions
17566,8,2,869.77,4,2,3,423,Recent Customers
14299,8,41,12620.28,4,4,4,444,Champions
16813,8,10,1652.18,4,4,3,443,Champions
15687,8,11,2981.50,4,4,4,444,Champions
17293,8,17,3750.63,4,4,4,444,Champions
12562,8,9,4426.92,4,4,4,444,Champions
12919,8,8,1301.44,4,3,3,433,Champions
17768,8,8,3287.78,4,3,4,434,Champions
17044,8,16,11867.60,4,4,4,444,Champions
14960,8,2,221.27,4,2,1,421,Recent Customers
15101,8,11,1303.49,4,4,3,443,Champions
16966,8,10,2148.97,4,4,4,444,Champions
13171,8,5,426.81,4,3,2,432,Loyal Customers
13854,8,45,11848.81,4,4,4,444,Champions
17576,8,45,8534.45,4,4,4,444,Champions
15197,8,10,1437.84,4,4,3,443,Champions
16169,8,4,1822.97,4,3,3,433,Champions
14659,8,12,2456.53,4,4,4,444,Champions
16839,8,51,20420.53,4,4,4,444,Champions
16789,8,1,80.80,4,1,1,411,Recent Customers
13159,8,5,1371.25,4,3,3,433,Champions
14146,8,13,8208.87,4,4,4,444,Champions
14440,8,15,5870.13,4,4,4,444,Champions
14289,8,6,911.26,4,3,3,433,Champions
14626,8,15,5374.77,4,4,4,444,Champions
14188,8,10,2018.91,4,4,3,443,Champions
17321,8,6,1665.21,4,3,3,433,Champions
17450,8,61,233643.91,4,4,4,444,Champions
13410,8,12,2172.51,4,4,4,444,Champions
15500,8,4,1131.56,4,3,3,433,Champions
13509,8,8,1099.72,4,4,3,443,Champions
17350,8,8,1863.82,4,4,3,443,Champions
14804,8,1,353.27,4,1,2,412,Recent Customers
13310,8,8,1492.80,4,3,3,433,Champions
17014,8,4,562.68,4,3,2,432,Loyal Customers
15060,8,4,293.00,4,3,1,431,Low Engagement
14309,8,12,3747.96,4,4,4,444,Champions
14766,8,14,6301.88,4,4,4,444,Champions
17115,8,13,2616.29,4,4,4,444,Champions
15862,8,13,2507.14,4,4,4,444,Champions
18122,8,6,1791.84,4,3,3,433,Champions
13644,8,5,2597.52,4,3,4,434,Champions
12664,8,12,5420.04,4,4,4,444,Champions
12572,8,3,896.72,4,2,3,423,Recent Customers
13040,8,2,676.99,4,2,2,422,Recent Customers
16156,8,26,5931.01,4,4,4,444,Champions
14853,8,7,1351.37,4,3,3,433,Champions
15544,8,26,7779.58,4,4,4,444,Champions
15602,8,25,2902.16,4,4,4,444,Champions
14287,8,4,156.23,4,3,1,431,Low Engagement
14329,8,28,9695.92,4,4,4,444,Champions
14448,9,2,375.35,4,2,2,422,Recent Customers
16657,9,4,874.43,4,3,3,433,Champions
15024,9,16,3559.39,4,4,4,444,Champions
16241,9,16,3989.81,4,4,4,444,Champions
17340,9,30,19159.01,4,4,4,444,Champions
15782,9,6,3985.65,4,3,4,434,Champions
16915,9,11,1543.18,4,4,3,443,Champions
16717,9,20,5987.41,4,4,4,444,Champions
18241,9,23,2954.09,4,4,4,444,Champions
14618,9,9,1310.52,4,4,3,443,Champions
17727,9,2,1042.55,4,2,3,423,Recent Customers
13212,9,4,779.33,4,3,2,432,Loyal Customers
14963,9,13,3117.72,4,4,4,444,Champions
15654,9,2,922.53,4,2,3,423,Recent Customers
16062,9,8,2863.45,4,4,4,444,Champions
12966,9,1,160.18,4,1,1,411,Recent Customers
12494,9,17,1451.92,4,4,3,443,Champions
13647,9,9,3033.78,4,4,4,444,Champions
15394,9,13,5251.40,4,4,4,444,Champions
12524,9,18,9759.36,4,4,4,444,Champions
17096,9,17,3629.58,4,4,4,444,Champions
17502,9,4,689.10,4,3,2,432,Loyal Customers
12488,9,3,1244.66,4,2,3,423,Recent Customers
18158,9,3,451.75,4,2,2,422,Recent Customers
15467,9,4,511.88,4,3,2,432,Loyal Customers
12882,9,2,1463.04,4,2,3,423,Recent Customers
15712,9,13,3467.46,4,4,4,444,Champions
12714,9,12,12815.71,4,4,4,444,Champions
14156,9,202,297775.01,4,4,4,444,Champions
14432,9,6,2248.50,4,3,4,434,Champions
14713,9,25,5068.96,4,4,4,444,Champions
18059,9,4,296.71,4,3,1,431,Low Engagement
17736,9,4,337.49,4,3,2,432,Loyal Customers
13012,9,15,2581.28,4,4,4,444,Champions
13658,9,13,5772.07,4,4,4,444,Champions
14540,9,12,3699.74,4,4,4,444,Champions
17911,9,1,366.23,4,1,2,412,Recent Customers
16712,9,13,4225.22,4,4,4,444,Champions
16956,9,2,292.34,4,2,1,421,Recent Customers
14893,9,6,1785.01,4,3,3,433,Champions
13784,9,15,2897.18,4,4,4,444,Champions
15903,9,15,8859.82,4,4,4,444,Champions
12429,9,9,5792.01,4,4,4,444,Champions
15073,9,9,2357.04,4,4,4,444,Champions
13203,9,11,2630.55,4,4,4,444,Champions
16115,9,12,2553.80,4,4,4,444,Champions
15611,9,32,2837.37,4,4,4,444,Champions
15152,9,18,5202.38,4,4,4,444,Champions
18179,9,8,2547.55,4,4,4,444,Champions
14005,9,5,2874.72,4,3,4,434,Champions
14755,9,30,9851.45,4,4,4,444,Champions
15039,9,107,38853.04,4,4,4,444,Champions
15046,9,28,7375.83,4,4,4,444,Champions
18230,9,12,4197.46,4,4,4,444,Champions
14385,9,3,202.11,4,2,1,421,Recent Customers
12953,9,2,828.81,4,2,3,423,Recent Customers
13050,9,57,11525.54,4,4,4,444,Champions
15251,9,31,20118.92,4,4,4,444,Champions
12630,9,2,1030.88,4,2,3,423,Recent Customers
15444,9,2,1411.21,4,2,3,423,Recent Customers
14258,9,32,31027.35,4,4,4,444,Champions
15793,9,9,2382.92,4,4,4,444,Champions
16295,9,4,1328.55,4,3,3,433,Champions
14644,9,12,2077.47,4,4,3,443,Champions
16361,9,4,891.21,4,3,3,433,Champions
15414,9,3,774.90,4,2,2,422,Recent Customers
12787,9,5,799.18,4,3,2,432,Loyal Customers
15113,9,4,3339.12,4,3,4,434,Champions
18058,9,3,774.06,4,2,2,422,Recent Customers
17288,9,11,2468.43,4,4,4,444,Champions
15676,9,5,3324.09,4,3,4,434,Champions
14062,9,27,25416.28,4,4,4,444,Champions
15680,9,12,3985.59,4,4,4,444,Champions
12784,9,3,1511.15,4,2,3,423,Recent Customers
12528,9,8,1634.28,4,3,3,433,Champions
12598,9,15,4072.67,4,4,4,444,Champions
14875,9,7,2850.50,4,3,4,434,Champions
16265,9,15,6643.62,4,4,4,444,Champions
17737,9,2,168.24,4,1,1,411,Recent Customers
14936,9,14,12378.46,4,4,4,444,Champions
14733,9,18,14200.78,4,4,4,444,Champions
16101,9,7,3167.42,4,3,4,434,Champions
16782,10,50,9552.62,4,4,4,444,Champions
14667,10,61,20153.04,4,4,4,444,Champions
16168,10,73,10279.02,4,4,4,444,Champions
13147,10,4,712.80,4,3,2,432,Loyal Customers
12798,10,4,8510.93,4,3,4,434,Champions
14205,10,12,2156.30,4,4,4,444,Champions
14235,10,10,4666.99,4,4,4,444,Champions
14390,10,18,6079.48,4,4,4,444,Champions
13429,10,4,1006.80,4,3,3,433,Champions
17468,10,3,194.80,4,2,1,421,Recent Customers
13068,10,2,344.00,4,2,2,422,Recent Customers
13576,10,32,11167.00,4,4,4,444,Champions
14701,10,18,4423.96,4,4,4,444,Champions
14601,10,1,213.96,4,1,1,411,Recent Customers
13496,10,3,617.93,4,2,2,422,Recent Customers
17101,10,7,2507.05,4,3,4,434,Champions
14550,10,4,1345.06,4,3,3,433,Champions
16549,10,37,12759.25,4,4,4,444,Champions
13428,10,3,478.54,4,2,2,422,Recent Customers
17655,10,10,2909.18,4,4,4,444,Champions
15783,10,1,246.30,4,1,1,411,Recent Customers
14824,10,12,3952.51,4,4,4,444,Champions
17658,10,3,485.88,4,2,2,422,Recent Customers
17711,10,2,385.10,4,2,2,422,Recent Customers
17466,10,2,763.28,4,1,2,412,Recent Customers
14088,10,20,63731.63,4,4,4,444,Champions
17772,10,3,360.75,4,2,2,422,Recent Customers
12627,10,7,4082.53,4,3,4,434,Champions
13349,10,1,197.32,4,1,1,411,Recent Customers
14321,10,8,2198.58,4,4,4,444,Champions
14836,10,3,102.45,4,2,1,421,Recent Customers
14866,10,20,20507.59,4,4,4,444,Champions
18118,10,35,6155.47,4,4,4,444,Champions
15790,10,1,218.75,4,1,1,411,Recent Customers
13137,10,17,7586.94,4,4,4,444,Champions
14209,10,19,4937.37,4,4,4,444,Champions
12654,10,5,529.98,4,3,2,432,Loyal Customers
16479,10,2,300.83,4,2,1,421,Recent Customers
16775,10,17,2739.24,4,4,4,444,Champions
14125,10,3,2720.63,4,2,4,424,Recent Customers
12464,10,8,957.05,4,4,3,443,Champions
14554,10,4,2279.49,4,3,4,434,Champions
15239,10,3,764.34,4,2,2,422,Recent Customers
14408,10,11,4102.27,4,4,4,444,Champions
15206,10,4,420.30,4,3,2,432,Loyal Customers
14180,10,42,5909.00,4,4,4,444,Champions
15297,10,4,635.04,4,3,2,432,Loyal Customers
13467,10,2,1071.91,4,2,3,423,Recent Customers
14723,10,11,1801.36,4,4,3,443,Champions
12451,10,10,12506.53,4,4,4,444,Champions
15148,10,1,301.29,4,1,1,411,Recent Customers
16818,10,13,3317.97,4,4,4,444,Champions
17682,10,12,4050.28,4,4,4,444,Champions
14173,10,7,566.95,4,3,2,432,Loyal Customers
17306,10,23,9751.77,4,4,4,444,Champions
13928,10,4,464.57,4,3,2,432,Loyal Customers
18161,10,7,1797.20,4,3,3,433,Champions
15089,10,6,2420.84,4,3,4,434,Champions
14419,10,7,1254.64,4,3,3,433,Champions
14785,10,2,77.40,4,2,1,421,Recent Customers
12670,10,8,3426.39,4,3,4,434,Champions
13211,10,12,2596.32,4,4,4,444,Champions
14961,10,28,16328.90,4,4,4,444,Champions
15615,10,54,21282.07,4,4,4,444,Champions
14711,10,12,2809.02,4,4,4,444,Champions
14452,10,4,658.95,4,3,2,432,Loyal Customers
16852,10,2,144.91,4,2,1,421,Recent Customers
14349,10,1,133.50,4,1,1,411,Recent Customers
16992,10,15,5460.10,4,4,4,444,Champions
13999,10,36,9438.01,4,4,4,444,Champions
13198,10,12,4912.28,4,4,4,444,Champions
12727,10,12,4890.53,4,4,4,444,Champions
15218,10,25,11393.26,4,4,4,444,Champions
15619,10,1,336.40,4,1,2,412,Recent Customers
13657,10,2,382.14,4,2,2,422,Recent Customers
13844,11,1,361.62,4,1,2,412,Recent Customers
13950,11,5,728.56,4,3,2,432,Loyal Customers
17929,11,13,3073.60,4,4,4,444,Champions
13389,11,3,797.96,4,2,2,422,Recent Customers
12674,11,7,1796.26,4,3,3,433,Champions
15561,11,9,1856.54,4,4,3,443,Champions
12906,11,5,2919.81,4,3,4,434,Champions
18041,11,40,7936.04,4,4,4,444,Champions
13590,11,21,6284.74,4,4,4,444,Champions
16347,11,13,3415.56,4,4,4,444,Champions
17359,11,2,284.46,4,2,1,421,Recent Customers
16094,11,19,3599.16,4,4,4,444,Champions
13196,11,8,3059.64,4,4,4,444,Champions
17806,11,1,546.04,4,1,2,412,Recent Customers
17031,11,6,2773.85,4,3,4,434,Champions
13188,11,1,114.60,4,1,1,411,Recent Customers
16744,11,7,1291.91,4,3,3,433,Champions
17523,11,4,652.74,4,3,2,432,Loyal Customers
12427,11,5,582.37,4,3,2,432,Loyal Customers
17019,11,13,3526.29,4,4,4,444,Champions
13418,11,37,11242.22,4,4,4,444,Champions
13758,11,19,8544.29,4,4,4,444,Champions
13238,11,7,986.73,4,3,3,433,Champions
14597,11,6,2184.63,4,3,4,434,Champions
18229,11,28,10150.51,4,4,4,444,Champions
14470,11,3,712.04,4,2,2,422,Recent Customers
15022,11,5,1133.44,4,3,3,433,Champions
17651,11,22,5635.05,4,4,4,444,Champions
14480,11,5,1295.27,4,3,3,433,Champions
17379,11,1,389.72,4,1,2,412,Recent Customers
15721,11,1,471.40,4,1,2,412,Recent Customers
16364,11,2,705.79,4,2,2,422,Recent Customers
12660,11,1,227.10,4,1,1,411,Recent Customers
14511,11,6,1267.41,4,3,3,433,Champions
17299,11,6,993.23,4,3,3,433,Champions
15540,11,2,460.68,4,2,2,422,Recent Customers
15601,11,35,14150.84,4,4,4,444,Champions
16900,11,5,869.20,4,3,3,433,Champions
13030,11,2,752.44,4,2,2,422,Recent Customers
16800,11,1,1162.65,4,1,3,413,Recent Customers
17188,11,17,4361.83,4,4,4,444,Champions
15511,11,5,900.53,4,3,3,433,Champions
18101,11,5,622.01,4,3,2,432,Loyal Customers
14704,11,11,1720.58,4,4,3,443,Champions
14290,11,14,4221.43,4,4,4,444,Champions
18096,11,6,1638.16,4,3,3,433,Champions
15571,11,14,3892.35,4,4,4,444,Champions
14901,11,13,1912.70,4,4,3,443,Champions
14741,11,7,1713.09,4,3,3,433,Champions
15838,11,38,72738.93,4,4,4,444,Champions
17739,11,20,7718.14,4,4,4,444,Champions
14215,11,10,3238.53,4,4,4,444,Champions
13266,11,30,5965.30,4,4,4,444,Champions
13004,11,46,11143.99,4,4,4,444,Champions
12657,11,5,1008.06,4,3,3,433,Champions
17852,11,5,657.81,4,3,2,432,Loyal Customers
13258,11,5,1009.43,4,3,3,433,Champions
17419,11,20,6100.65,4,4,4,444,Champions
17237,11,4,994.13,4,3,3,433,Champions
17988,11,15,475.74,4,4,2,442,Loyal Customers
15714,11,5,783.96,4,3,2,432,Loyal Customers
16877,12,6,846.62,4,3,3,433,Champions
16407,12,14,2761.65,4,4,4,444,Champions
17411,12,9,1316.53,4,4,3,443,Champions
17812,12,7,911.99,4,3,3,433,Champions
17595,12,2,386.69,4,2,2,422,Recent Customers
16024,12,3,478.71,4,2,2,422,Recent Customers
14954,12,2,462.12,4,2,2,422,Recent Customers
15747,12,10,2497.86,4,4,4,444,Champions
13571,12,26,4537.26,4,4,4,444,Champions
18145,12,12,5592.04,4,4,4,444,Champions
13064,12,6,1666.84,4,3,3,433,Champions
15009,12,3,1259.43,4,2,3,423,Recent Customers
17769,12,21,6944.96,4,4,4,444,Champions
15555,12,46,10866.36,4,4,4,444,Champions
17365,12,16,8160.30,4,4,4,444,Champions
17231,12,35,6958.83,4,4,4,444,Champions
13782,12,14,1778.13,4,4,3,443,Champions
17236,12,12,1929.26,4,4,3,443,Champions
15861,12,15,4177.10,4,4,4,444,Champions
17068,12,49,8945.53,4,4,4,444,Champions
16005,12,11,2332.62,4,4,4,444,Champions
17885,12,1,156.34,4,1,1,411,Recent Customers
13991,12,7,846.54,4,3,3,433,Champions
16942,12,10,1878.51,4,4,3,443,Champions
15054,12,2,302.10,4,2,1,421,Recent Customers
15351,12,15,3320.50,4,4,4,444,Champions
15436,12,3,1067.75,4,2,3,423,Recent Customers
18001,12,6,924.14,4,3,3,433,Champions
14859,12,6,1703.94,4,3,3,433,Champions
16983,12,12,3479.48,4,4,4,444,Champions
13546,12,5,1086.24,4,3,3,433,Champions
18112,12,4,773.36,4,2,2,422,Recent Customers
14577,12,7,1364.15,4,3,3,433,Champions
16923,12,41,12572.15,4,4,4,444,Champions
15514,12,20,5272.01,4,4,4,444,Champions
14093,12,1,433.86,4,1,2,412,Recent Customers
13232,12,7,1327.75,4,3,3,433,Champions
14878,12,28,3807.10,4,4,4,444,Champions
18156,12,2,675.64,4,2,2,422,Recent Customers
15987,12,8,1535.99,4,4,3,443,Champions
17864,12,5,876.57,4,3,3,433,Champions
13610,12,17,2070.71,4,4,3,443,Champions
13256,14,1,0.00,4,1,1,411,Recent Customers
17557,14,4,575.46,4,3,2,432,Loyal Customers
13437,14,7,3408.06,4,3,4,434,Champions
17813,14,7,1641.79,4,3,3,433,Champions
13149,14,4,1676.06,4,3,3,433,Champions
17624,14,4,1568.63,4,3,3,433,Champions
15382,14,20,13646.50,4,4,4,444,Champions
15134,14,10,1596.29,4,4,3,443,Champions
17385,14,1,256.11,4,1,1,411,Recent Customers
14710,14,13,1899.79,4,4,3,443,Champions
13589,14,6,1120.74,4,3,3,433,Champions
16719,14,17,3363.87,4,4,4,444,Champions
12681,14,56,26679.24,4,4,4,444,Champions
13332,14,1,350.90,4,1,2,412,Recent Customers
18172,14,63,17289.23,4,4,4,444,Champions
14111,14,5,688.60,4,3,2,432,Loyal Customers
16814,14,37,11906.45,4,4,4,444,Champions
12620,14,3,1303.41,4,2,3,423,Recent Customers
13048,14,13,4000.08,4,4,4,444,Champions
13579,14,6,1371.14,4,3,3,433,Champions
17329,14,5,998.53,4,3,3,433,Champions
15186,14,5,1403.20,4,3,3,433,Champions
14946,14,1,100.90,4,1,1,411,Recent Customers
16856,14,3,358.49,4,2,2,422,Recent Customers
13184,14,12,1615.45,4,4,3,443,Champions
12438,14,2,2466.85,4,2,4,424,Recent Customers
15117,14,9,2484.32,4,4,4,444,Champions
17562,14,8,1107.38,4,4,3,443,Champions
13978,14,2,196.79,4,2,1,421,Recent Customers
13525,14,2,628.78,4,2,2,422,Recent Customers
14703,14,1,318.17,4,1,1,411,Recent Customers
15737,14,12,1121.21,4,4,3,443,Champions
12531,14,3,1737.05,4,2,3,423,Recent Customers
16327,14,20,10103.22,4,4,4,444,Champions
15872,14,4,729.25,4,3,2,432,Loyal Customers
17302,14,6,1119.93,4,3,3,433,Champions
15473,14,11,1740.00,4,4,3,443,Champions
14966,14,6,1064.26,4,3,3,433,Champions
17348,14,9,2430.99,4,4,4,444,Champions
12388,15,8,3901.11,4,4,4,444,Champions
12757,15,19,4161.75,4,4,4,444,Champions
14756,15,4,2563.46,4,3,4,434,Champions
15725,15,1,415.25,4,1,2,412,Recent Customers
17671,15,7,1720.53,4,3,3,433,Champions
12395,15,18,4220.82,4,4,4,444,Champions
17133,15,13,12972.09,4,4,4,444,Champions
13995,15,18,3836.26,4,4,4,444,Champions
14607,15,27,17226.23,4,4,4,444,Champions
16566,15,6,614.01,4,3,2,432,Loyal Customers
16668,15,13,862.42,4,4,3,443,Champions
15502,15,27,8076.45,4,4,4,444,Champions
16824,15,3,686.24,4,2,2,422,Recent Customers
14539,15,2,537.48,4,2,2,422,Recent Customers
13719,15,11,2782.10,4,4,4,444,Champions
15953,15,21,3295.49,4,4,4,444,Champions
14410,15,17,2119.08,4,4,3,443,Champions
15482,15,24,9891.12,4,4,4,444,Champions
17247,15,1,280.09,4,1,1,411,Recent Customers
15034,15,17,8200.25,4,4,4,444,Champions
18184,15,1,49.80,4,1,1,411,Recent Customers
12705,15,22,10906.00,4,4,4,444,Champions
14640,15,16,3446.33,4,4,4,444,Champions
17228,15,13,2820.03,4,4,4,444,Champions
15594,15,6,1767.53,4,3,3,433,Champions
15428,15,4,762.75,4,3,2,432,Loyal Customers
17458,15,2,529.58,4,2,2,422,Recent Customers
17345,15,12,1466.33,4,4,3,443,Champions
15270,15,31,7241.19,4,4,4,444,Champions
14987,15,9,1469.05,4,4,3,443,Champions
15858,15,15,3509.91,4,4,4,444,Champions
18188,15,8,3263.19,4,3,4,434,Champions
14709,15,27,8866.48,4,4,4,444,Champions
17975,15,26,6591.88,4,4,4,444,Champions
17516,15,6,947.50,4,3,3,433,Champions
16173,15,7,1406.57,4,3,3,433,Champions
15005,15,76,13410.90,4,4,4,444,Champions
14591,15,4,1320.21,4,3,3,433,Champions
13277,15,7,523.30,4,3,2,432,Loyal Customers
17323,15,14,1535.56,4,4,3,443,Champions
17767,15,2,413.05,4,2,2,422,Recent Customers
12937,15,9,3097.61,4,4,4,444,Champions
14805,15,7,1082.55,4,3,3,433,Champions
15632,15,10,3147.31,4,4,4,444,Champions
16189,15,2,215.48,4,2,1,421,Recent Customers
16482,15,1,220.62,4,1,1,411,Recent Customers
14277,15,14,3959.82,4,4,4,444,Champions
16616,15,2,500.42,4,2,2,422,Recent Customers
16596,15,4,458.98,4,3,2,432,Loyal Customers
13638,15,1,122.64,4,1,1,411,Recent Customers
13588,15,13,2449.53,4,4,4,444,Champions
16885,15,4,683.35,4,3,2,432,Loyal Customers
13207,15,4,535.86,4,3,2,432,Loyal Customers
12421,15,8,869.60,4,4,3,443,Champions
17139,15,29,19473.91,4,4,4,444,Champions
16609,15,9,5450.96,4,4,4,444,Champions
16157,15,4,644.24,4,3,2,432,Loyal Customers
17422,16,20,3341.65,4,4,4,444,Champions
17700,16,17,6640.72,4,4,4,444,Champions
17010,16,2,185.46,4,2,1,421,Recent Customers
14675,16,2,1015.58,4,2,3,423,Recent Customers
16255,16,19,4457.59,4,4,4,444,Champions
13139,16,9,8193.83,4,4,4,444,Champions
14020,16,5,1213.26,4,3,3,433,Champions
13350,16,3,810.72,4,2,2,422,Recent Customers
12452,16,3,348.57,4,2,2,422,Recent Customers
13742,16,14,3079.27,4,4,4,444,Champions
14334,16,14,4292.98,4,4,4,444,Champions
15949,16,2,364.72,4,2,2,422,Recent Customers
16020,16,3,851.01,4,2,3,423,Recent Customers
14912,16,11,1829.78,4,4,3,443,Champions
14790,16,10,2526.62,4,4,4,444,Champions
12948,16,10,2306.18,4,4,4,444,Champions
16653,16,3,1166.92,4,2,3,423,Recent Customers
13018,16,37,9742.81,4,4,4,444,Champions
13899,16,2,388.52,4,2,2,422,Recent Customers
17685,16,14,5439.95,4,4,4,444,Champions
14336,16,4,1614.91,4,3,3,433,Champions
17135,16,11,1705.46,4,4,3,443,Champions
12557,16,8,18096.14,4,3,4,434,Champions
17725,16,14,3371.13,4,4,4,444,Champions
17809,16,24,10014.58,4,4,4,444,Champions
13650,16,16,3098.50,4,4,4,444,Champions
15916,16,17,3014.04,4,4,4,444,Champions
16343,16,3,614.12,4,2,2,422,Recent Customers
15393,16,5,891.34,4,3,3,433,Champions
12619,16,14,3048.95,4,4,4,444,Champions
16079,16,3,1352.00,4,2,3,423,Recent Customers
13448,16,19,8312.52,4,4,4,444,Champions
16660,16,8,1422.35,4,4,3,443,Champions
15253,16,12,2033.29,4,4,3,443,Champions
13502,16,6,774.60,4,3,2,432,Loyal Customers
15398,16,3,1339.63,4,2,3,423,Recent Customers
15743,16,4,775.96,4,2,2,422,Recent Customers
13831,16,20,6571.14,4,4,4,444,Champions
15901,16,9,667.89,4,4,2,442,Loyal Customers
15727,16,15,9371.71,4,4,4,444,Champions
17469,16,22,4958.34,4,4,4,444,Champions
13174,16,12,7972.46,4,4,4,444,Champions
14744,16,17,3648.63,4,4,4,444,Champions
16670,16,33,7786.66,4,4,4,444,Champions
18084,16,5,176.03,4,3,1,431,Low Engagement
17034,16,7,1231.82,4,3,3,433,Champions
14049,16,18,12848.40,4,4,4,444,Champions
16066,16,5,1521.04,4,3,3,433,Champions
17410,16,5,1214.72,4,3,3,433,Champions
16185,16,3,644.72,4,2,2,422,Recent Customers
14099,16,22,5685.71,4,4,4,444,Champions
14581,16,2,409.65,4,2,2,422,Recent Customers
14335,16,2,454.86,4,2,2,422,Recent Customers
17463,16,9,2515.26,4,4,4,444,Champions
16107,17,7,3204.16,4,3,4,434,Champions
14657,17,7,1440.24,4,3,3,433,Champions
17759,17,5,1260.63,4,3,3,433,Champions
17075,17,11,2216.28,4,4,4,444,Champions
12775,17,8,1516.32,4,4,3,443,Champions
13403,17,3,229.50,4,2,1,421,Recent Customers
15497,17,11,8643.46,4,4,4,444,Champions
15116,17,4,1352.75,4,3,3,433,Champions
16422,17,146,59939.52,4,4,4,444,Champions
17073,17,4,1444.84,4,3,3,433,Champions
17313,17,2,2288.13,4,2,4,424,Recent Customers
14834,17,9,2184.21,4,4,4,444,Champions
14768,17,3,139.50,4,2,1,421,Recent Customers
15634,17,2,554.65,4,1,2,412,Recent Customers
